──────────────────────────────────────────────────────────────────────
Reprocessamento do catálogo (MEDICAMENTOS-priority)
──────────────────────────────────────────────────────────────────────
  dryRun:          false
  firstBatchOnly:  false
  batchSize:       150
  startFrom:       (nenhum)
  limit:           (sem limite)
  inclui não-med:  false
  skipRetail:      true
  onlyWithAtcOrDci:true
(node:12328) Warning: SECURITY WARNING: The SSL modes 'prefer', 'require', and 'verify-ca' are treated as aliases for 'verify-full'.
In the next major version (pg-connection-string v3.0.0 and pg v9.0.0), these modes will adopt standard libpq semantics, which have weaker security guarantees.

To prepare for this change:
- If you want the current behavior, explicitly use 'sslmode=verify-full'
- If you want libpq compatibility now, use 'uselibpqcompat=true&sslmode=require'

See https://www.postgresql.org/docs/current/libpq-ssl.html for libpq SSL mode definitions.
(Use `node --trace-warnings ...` to show where the warning was created)

  baseline:
    PASS 1 (med + Outros Medicamentos):  363
    PASS 2 (med com campos em falta):    1321
    "Outros Medicamentos" no início:     6120


══════════════════════════════════════════════════════════════════════
PASS 1 — MEDICAMENTO em "Outros Medicamentos" (com ATC ou DCI)
══════════════════════════════════════════════════════════════════════
[enrich] cnp=5408141 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5466115 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5446646 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5148432 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5551270 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5136940 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5735329 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5445325 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5407465 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5407374 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9688416 type=MEDICAMENTO typeConf=95% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5708235 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8322628 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2229391 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5851548 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5658323 type=MEDICAMENTO typeConf=65% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7518936 type=MEDICAMENTO typeConf=73% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2034288 type=MEDICAMENTO typeConf=83% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7493072 type=MEDICAMENTO typeConf=78% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7493064 type=MEDICAMENTO typeConf=78% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5670815 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2772986 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2773281 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6629204 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6395475 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6448423 type=MEDICAMENTO typeConf=65% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6606996 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7065540 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9879213 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5425731 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9852004 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6330498 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6111112 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6922716 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4636593 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8573345 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5787692 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4578886 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5787791 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5787890 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2732584 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6396507 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5784541 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5784608 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5784566 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2925394 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5605704 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5421235 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5421268 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2504280 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5647904 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=3783289 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5068788 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=3994688 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5898580 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5540984 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5048970 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5898788 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]

— Batch 8 —
  processed=150 updated=0 unchanged=150 failed=0
  reclassN2=0 +atc=0 +dci=0 +img=0 still-outros=0
  signal: hasATC=54 hasDCI=54 hasAtcOrDci=54 hasNeither=96
  reclass por método: atc_prefix=0 atc(letra)=0 dci=0 keyword=0 outro=0

  Amostra (primeiros 10):
    1. CNP=5768007 | Sitagliptina Farmoz 100 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    2. CNP=5806369 | Sitagliptina Krka 100 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    3. CNP=5806344 | Sitagliptina Krka 50 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    4. CNP=5817515 | Sitagliptina Mylan MG, 100 mg Blister 28 Unidade(s) Comp rev
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    5. CNP=5819370 | Sitagliptina Pharmakern 100 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    6. CNP=5819313 | Sitagliptina Pharmakern 25 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    7. CNP=5819347 | Sitagliptina Pharmakern 50 Mg 28 Comp. Revest. Por Pel.
        nivel2: "Diabetes" == "Diabetes"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    8. CNP=7532341 | Skyn Naturally Endless Gel Lubrif 80Ml
        nivel2: "Outros Saúde Natural" == "Outros Saúde Natural"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
    9. CNP=9613406 | Socian, 50 mg x 60 comp
        nivel2: "Sistema Nervoso" == "Sistema Nervoso"
        ATC=N05AL05 | DCI=Amissulprida
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
   10. CNP=5851720 | Solifenacina + Tansulosina Alter 6 Mg + 0.4 Mg 30 Comp. De L
        nivel2: "Urológicos" == "Urológicos"
        ATC=— | DCI=—
        image: — → —
        image decision: skipped — nenhuma fonte devolveu valor
        outcome: unchanged (cat: image_skipped)
  progresso: 1200/1321 (~121 restantes neste pass)
[enrich] cnp=9378406 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8624411 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8624403 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9193730 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9193755 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5795810 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5796354 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5796347 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9215053 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9215038 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7092502 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5089982 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=3417292 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4580296 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4539292 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2494995 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5687330 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6609735 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5755921 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5833009 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6621243 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5820501 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5351283 type=MEDICAMENTO typeConf=90% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5254719 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4898581 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5493556 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=9775411 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6617845 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6317594 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=2538387 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7471425 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6676700 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7274951 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5446083 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5816798 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5763990 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5737432 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5730403 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5799861 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5710041 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5699616 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=4039285 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5535885 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5536487 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5026752 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5120274 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5003793 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7286898 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7286906 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6236638 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6236521 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6333153 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6236539 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6333146 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7554162 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=7357996 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6363937 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6332569 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5709068 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5895230 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5177589 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7562041 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5739735 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5738315 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5738364 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5728829 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5877915 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5877923 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5877931 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5877949 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5892617 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5870902 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5806948 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5783956 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5260617 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5800131 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5728266 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5863329 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6050385 type=VETERINARIA typeConf=80% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[productType]
[enrich] cnp=7597021 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5474218 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5855846 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7287664 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=6990432 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5742457 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5303029 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5725445 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817069 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5817077 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5490818 type=MEDICAMENTO typeConf=95% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5349352 type=MEDICAMENTO typeConf=73% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=8906404 type=MEDICAMENTO typeConf=97% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=6112821 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=3280286 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=7987669 type=MEDICAMENTO typeConf=78% status=PARTIALLY_VERIFIED needsReview=false queued=false fields=[—]
[enrich] cnp=5726104 type=MEDICAMENTO typeConf=68% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
[enrich] cnp=5425798 type=MEDICAMENTO typeConf=75% status=PARTIALLY_VERIFIED (downgrade de VERIFIED) needsReview=false queued=false fields=[—]
